game_episode,event_count,duration_seconds,game_count,period_min,period_max
126291_47,56,109.10599999999977,1,2,2
126291_48,72,118.99499999999989,1,2,2
126291_49,6,3.4570000000003347,1,2,2
126291_50,8,14.966999999999643,1,2,2
126291_51,20,36.59999999999991,1,2,2
126291_52,21,38.510000000000105,1,2,2
126291_53,23,33.5329999999999,1,2,2
126291_56,5,3.699999999999818,1,2,2
126291_58,19,35.633000000000266,1,2,2
126291_59,27,40.84299999999985,1,2,2
126291_6,11,27.801999999999964,1,1,1
126291_60,16,19.700000000000045,1,2,2
126291_61,57,113.94100000000049,1,2,2
126291_62,12,13.975000000000364,1,2,2
126291_64,21,41.90300000000025,1,2,2
126291_65,23,37.77999999999997,1,2,2
126291_66,63,117.84699999999998,1,2,2
126291_67,11,11.71400000000017,1,2,2
126291_69,14,12.900000000000546,1,2,2
126291_7,36,60.033000000000015,1,1,1
126291_70,17,16.278000000000247,1,2,2
126291_71,73,147.66600000000017,1,2,2
126291_72,2,2.3470000000002074,1,2,2
126291_73,6,11.057999999999993,1,2,2
126291_74,110,245.97899999999936,1,2,2
126291_75,13,11.70299999999952,1,2,2
126291_76,25,42.262000000000626,1,2,2
126291_77,28,66.48199999999952,1,2,2
126291_78,9,10.5300000000002,1,2,2
126291_8,44,81.49100000000004,1,1,1
126291_80,16,25.25500000000011,1,2,2
126291_81,38,65.86700000000064,1,2,2
126291_82,6,7.899999999999636,1,2,2
126291_83,16,34.4340000000002,1,2,2
126291_85,7,10.766000000000531,1,2,2
126291_9,9,6.766000000000076,1,1,1
126292_1,32,52.533,1,1,1
126292_10,5,6.7999999999999545,1,1,1
126292_100,28,44.8340000000012,1,2,2
126292_102,14,14.800000000000182,1,2,2
126292_103,16,27.899999999999636,1,2,2
126292_104,21,30.86700000000019,1,2,2
126292_105,6,4.0330000000003565,1,2,2
126292_106,49,93.69999999999982,1,2,2
126292_107,7,7.699999999999818,1,2,2
126292_109,14,22.666000000000167,1,2,2
126292_11,2,1.5,1,1,1
126292_110,32,47.69999999999982,1,2,2
126292_12,13,13.632999999999925,1,1,1
126292_13,5,14.365999999999985,1,1,1
126292_14,57,99.06600000000003,1,1,1
126292_15,3,2.866999999999962,1,1,1
126292_16,2,0.9339999999999691,1,1,1
126292_18,3,7.7000000000000455,1,1,1
126292_19,6,13.5,1,1,1
126292_20,18,26.932999999999993,1,1,1
126292_21,10,6.699999999999932,1,1,1
126292_22,60,99.33300000000008,1,1,1
126292_23,21,34.799999999999955,1,1,1
126292_24,18,41.73299999999995,1,1,1
126292_25,8,7.7000000000000455,1,1,1
126292_26,43,75.23399999999992,1,1,1
126292_27,12,17.700000000000045,1,1,1
126292_28,12,15.567000000000007,1,1,1
126292_29,18,27.73400000000015,1,1,1
126292_30,65,229.4670000000001,1,1,1
126292_31,30,65.86700000000019,1,1,1
126292_34,5,2.633000000000038,1,1,1
126292_35,28,53.799999999999955,1,1,1
126292_36,6,9.133000000000038,1,1,1
126292_37,2,1.2670000000000528,1,1,1
126292_39,7,11.033000000000357,1,1,1
126292_4,20,20.63300000000001,1,1,1
126292_40,16,21.299999999999727,1,1,1
126292_41,9,14.400000000000091,1,1,1
126292_42,48,77.09999999999991,1,1,1
126292_43,11,11.633000000000266,1,1,1
126292_44,33,59.09999999999991,1,1,1
126292_45,20,37.79999999999973,1,1,1
126292_46,64,201.46699999999964,1,1,1
126292_47,4,5.866999999999734,1,1,1
126292_48,2,1.5,1,1,1
126292_49,7,15.134000000000015,1,1,1
126292_5,8,10.234000000000009,1,1,1
126292_50,10,5.234000000000378,1,1,1
126292_52,20,27.599999999999913,1,2,2
126292_53,20,31.733000000000168,1,2,2
126292_54,12,28.500000000000014,1,2,2
126292_56,2,1.3669999999997628,1,2,2
126292_57,6,5.666999999999916,1,2,2
126292_58,6,4.266999999999825,1,2,2
126292_59,10,7.5340000000001055,1,2,2
126292_6,29,58.0,1,1,1
126292_60,3,3.4670000000000982,1,2,2
126292_62,15,11.233999999999924,1,2,2
126292_63,17,32.0329999999999,1,2,2
126292_64,15,28.5,1,2,2
126292_65,6,8.067000000000007,1,2,2
126292_66,41,57.80000000000018,1,2,2
126292_67,11,14.866999999999734,1,2,2
126292_68,36,79.0659999999998,1,2,2
126292_69,2,1.6329999999998108,1,2,2
126292_7,14,23.466999999999985,1,1,1
126292_70,25,39.9670000000001,1,2,2
126292_71,5,9.366999999999962,1,2,2
126292_72,55,92.53399999999999,1,2,2
126292_75,2,1.900000000000091,1,2,2
126292_76,5,10.634000000000015,1,2,2
126292_77,12,20.333000000000084,1,2,2
126292_79,4,13.833999999999605,1,2,2
126292_8,8,7.600000000000023,1,1,1
126292_80,17,35.833000000000084,1,2,2
126292_81,75,115.20000000000005,1,2,2
126292_82,2,2.6340000000000146,1,2,2
126292_83,100,205.76699999999983,1,2,2
126292_85,6,4.067000000000007,1,2,2
126292_87,5,3.9670000000000982,1,2,2
126292_88,4,6.166999999999916,1,2,2
126292_89,9,15.466999999999643,1,2,2
126292_9,41,75.5,1,1,1
126292_90,26,105.20000000000005,1,2,2
126292_91,17,32.5,1,2,2
126292_92,4,4.332999999999629,1,2,2
126292_96,16,27.699999999999818,1,2,2
126292_97,26,41.365999999999985,1,2,2
126292_98,3,2.0,1,2,2
126292_99,21,47.100000000000364,1,2,2
126293_1,16,31.367,1,1,1
126293_10,31,62.86700000000002,1,1,1
126293_101,12,24.0,1,2,2
126293_102,6,8.266999999999825,1,2,2
126293_12,3,1.5,1,1,1
126293_13,30,39.4670000000001,1,1,1
126293_14,7,12.399999999999977,1,1,1
126293_15,20,30.399999999999977,1,1,1
126293_16,14,36.0,1,1,1
126293_17,17,31.634000000000015,1,1,1
126293_18,21,28.432999999999993,1,1,1
126293_2,10,7.966999999999999,1,1,1
126293_20,113,221.9000000000001,1,1,1
126293_21,2,1.933999999999969,1,1,1
126293_22,19,28.932999999999993,1,1,1
126293_23,8,21.73400000000015,1,1,1
126293_24,5,13.799999999999955,1,1,1
126293_27,16,31.766999999999825,1,1,1
126293_28,42,91.20000000000005,1,1,1
126293_29,67,135.23399999999992,1,1,1
126293_3,3,5.034000000000006,1,1,1
126293_30,14,42.0,1,1,1
126293_31,39,96.16699999999992,1,1,1
126293_32,5,12.5,1,1,1
126293_33,21,38.06700000000001,1,1,1
126293_34,18,43.00000000000023,1,1,1
126293_36,10,22.733000000000175,1,1,1
126293_37,33,57.4670000000001,1,1,1
126293_38,12,26.5329999999999,1,1,1
126293_39,25,47.333000000000084,1,1,1
126293_4,8,13.367000000000019,1,1,1
126293_40,70,123.33300000000008,1,1,1
126293_42,8,15.96600000000035,1,1,1
126293_43,52,91.5,1,1,1
126293_44,15,22.134000000000015,1,1,1
126293_45,15,27.4670000000001,1,1,1
126293_46,12,12.467000000000098,1,1,1
126293_47,2,3.2339999999999236,1,1,1
126293_48,2,1.2329999999997199,1,1,1
126293_49,29,47.80000000000018,1,1,1
126293_5,13,16.63300000000001,1,1,1
126293_50,11,14.166999999999916,1,1,1
126293_52,11,12.365999999999987,1,2,2
126293_53,40,84.93399999999974,1,2,2
126293_54,4,6.799999999999727,1,2,2
126293_55,18,15.199999999999818,1,2,2
126293_56,6,10.200000000000301,1,2,2
126293_57,24,36.03300000000036,1,2,2
126293_58,3,6.299999999999727,1,2,2
126293_62,15,14.199999999999818,1,2,2
126293_63,46,74.5,1,2,2
126293_64,7,10.099999999999909,1,2,2
126293_65,26,69.36700000000019,1,2,2
126293_66,56,123.56600000000026,1,2,2
126293_67,7,4.300000000000182,1,2,2
126293_68,8,11.800000000000182,1,2,2
126293_69,8,8.13299999999981,1,2,2
126293_70,9,22.033000000000015,1,2,2
126293_71,12,15.933999999999969,1,2,2
126293_72,44,72.80000000000018,1,2,2
126293_73,16,25.032999999999674,1,2,2
126293_74,6,8.865999999999985,1,2,2
126293_75,17,29.134000000000015,1,2,2
126293_76,32,83.0329999999999,1,2,2
126293_77,5,4.766999999999825,1,2,2
126293_78,50,74.63300000000072,1,2,2
126293_79,24,47.59999999999968,1,2,2
126293_8,56,91.36700000000002,1,1,1
126293_80,7,5.032999999999674,1,2,2
126293_81,32,44.467000000000326,1,2,2
126293_82,5,9.099999999999682,1,2,2
126293_83,17,25.267000000000053,1,2,2
126293_84,8,16.799999999999727,1,2,2
126293_85,13,18.632999999999583,1,2,2
126293_86,13,28.09999999999968,1,2,2
126293_88,13,17.300000000000182,1,2,2
126293_89,22,36.56599999999935,1,2,2
126293_9,15,13.334000000000003,1,1,1
126293_90,37,74.03300000000036,1,2,2
126293_91,25,50.96600000000035,1,2,2
126293_92,24,53.16600000000017,1,2,2
126293_93,45,66.23300000000017,1,2,2
126293_94,16,19.565999999999804,1,2,2
126293_95,15,21.865999999999985,1,2,2
126293_96,37,48.865999999999985,1,2,2
126293_97,12,21.532999999999447,1,2,2
126293_98,42,66.099999999999,1,2,2
126293_99,3,3.9340000000001965,1,2,2
126294_1,34,72.60000000000001,1,1,1
126294_10,8,10.548999999999978,1,1,1
126294_11,96,150.83299999999997,1,1,1
126294_14,46,83.39999999999998,1,1,1
126294_15,9,19.766000000000076,1,1,1
126294_16,3,6.122000000000071,1,1,1
126294_17,16,35.85399999999993,1,1,1
126294_19,25,49.32300000000009,1,1,1
126294_2,19,31.943000000000012,1,1,1
126294_20,9,11.79600000000005,1,1,1
126294_21,10,15.567000000000007,1,1,1
126294_22,8,13.133000000000038,1,1,1
126294_24,2,1.5330000000001291,1,1,1
126294_25,82,152.36699999999996,1,1,1
126294_26,91,163.702,1,1,1
126294_28,9,20.585000000000036,1,1,1
126294_29,15,24.751999999999953,1,1,1
126294_3,12,28.36699999999999,1,1,1
126294_30,10,17.476000000000113,1,1,1
126294_31,9,16.59999999999991,1,1,1
126294_32,51,86.36600000000021,1,1,1
126294_35,12,19.56600000000026,1,1,1
126294_36,8,11.622000000000298,1,1,1
126294_38,49,93.20000000000027,1,1,1
126294_39,3,2.599999999999909,1,1,1
126294_4,12,22.433999999999997,1,1,1
126294_40,63,95.53300000000036,1,1,1
126294_41,6,8.065999999999804,1,1,1
126294_42,39,69.51499999999987,1,1,1
126294_43,6,6.4340000000001965,1,1,1
126294_44,12,17.76700000000028,1,1,1
126294_45,22,38.02200000000039,1,1,1
126294_46,63,141.4760000000001,1,1,1
126294_47,22,34.90000000000009,1,2,2
126294_48,12,23.33699999999999,1,2,2
126294_49,77,181.91200000000026,1,2,2
126294_5,2,0.5999999999999943,1,1,1
126294_50,14,30.20199999999977,1,2,2
126294_51,2,4.47400000000016,1,2,2
126294_52,9,11.548999999999978,1,2,2
126294_53,8,17.240999999999985,1,2,2
126294_54,3,2.9329999999999927,1,2,2
126294_55,8,6.266999999999825,1,2,2
126294_57,9,7.833000000000084,1,2,2
126294_58,5,4.638999999999669,1,2,2
126294_59,9,8.733999999999924,1,2,2
126294_6,10,10.932999999999993,1,1,1
126294_60,19,36.33400000000029,1,2,2
126294_61,19,37.76700000000028,1,2,2
126294_62,9,20.13299999999981,1,2,2
126294_63,21,31.653999999999996,1,2,2
126294_64,25,38.39599999999973,1,2,2
126294_65,18,27.93299999999988,1,2,2
126294_66,27,47.86099999999965,1,2,2
126294_67,29,51.118999999999915,1,2,2
126294_68,16,33.166999999999916,1,2,2
126294_69,22,43.5740000000003,1,2,2
126294_7,7,4.73599999999999,1,1,1
126294_70,66,109.07400000000007,1,2,2
126294_71,12,24.94399999999996,1,2,2
126294_72,5,5.652000000000044,1,2,2
126294_73,2,1.9329999999999927,1,2,2
126294_74,8,7.800000000000182,1,2,2
126294_75,13,20.600000000000364,1,2,2
126294_76,8,17.66699999999969,1,2,2
126294_77,3,2.4749999999994543,1,2,2
126294_79,21,32.33399999999983,1,2,2
126294_8,11,16.341999999999985,1,1,1
126294_80,137,243.96700000000033,1,2,2
126294_81,26,56.2669999999996,1,2,2
126294_82,32,46.08400000000006,1,2,2
126294_84,8,9.534999999999854,1,2,2
126294_86,34,50.899999999999636,1,2,2
126294_87,10,19.066000000000713,1,2,2
126294_88,4,6.666999999999462,1,2,2
126294_89,12,16.63299999999981,1,2,2
126294_9,81,165.767,1,1,1
126294_90,17,20.748999999999796,1,2,2
126294_91,21,26.533000000000357,1,2,2
126294_92,46,75.10000000000036,1,2,2
126294_93,4,4.358000000000175,1,2,2
126294_94,12,23.899999999999636,1,2,2
126294_95,30,50.30999999999949,1,2,2
126294_96,4,7.199999999999818,1,2,2
126294_97,23,29.865999999999985,1,2,2
126294_98,9,4.619000000000142,1,2,2
126294_99,78,124.22500000000036,1,2,2
126295_1,10,17.9,1,1,1
126295_10,25,38.700000000000045,1,1,1
126295_11,21,32.733999999999924,1,1,1
126295_12,37,138.43400000000008,1,1,1
126295_13,62,118.06600000000003,1,1,1
126295_14,22,50.299999999999955,1,1,1
126295_15,12,18.5329999999999,1,1,1
126295_16,8,9.133000000000038,1,1,1
126295_18,3,2.0670000000000073,1,1,1
126295_19,126,288.33299999999986,1,1,1
126295_2,21,24.166999999999998,1,1,1
126295_20,68,124.0,1,1,1
126295_21,4,6.532999999999902,1,1,1
126295_22,7,20.299999999999955,1,1,1
126295_23,65,105.13299999999981,1,1,1
126295_24,51,126.56600000000003,1,1,1
126295_25,14,13.800000000000182,1,1,1
126295_26,7,12.167000000000371,1,1,1
126295_27,14,40.40000000000009,1,1,1
126295_28,106,190.63300000000027,1,1,1
126295_29,7,7.633000000000266,1,1,1
126295_3,8,15.832999999999998,1,1,1
126295_30,31,52.865999999999985,1,1,1
126295_31,18,18.333000000000084,1,1,1
126295_32,15,33.100000000000364,1,1,1
126295_33,70,123.73300000000017,1,1,1
126295_35,18,30.200000000000273,1,2,2
126295_36,28,36.06599999999982,1,2,2
126295_37,3,4.599999999999909,1,2,2
126295_38,41,67.76700000000028,1,2,2
126295_39,5,5.365999999999957,1,2,2
126295_40,65,118.33300000000008,1,2,2
126295_41,11,18.766999999999825,1,2,2
126295_42,7,14.86700000000019,1,2,2
126295_43,7,4.5330000000003565,1,2,2
126295_44,22,36.134000000000015,1,2,2
126295_45,11,15.534000000000106,1,2,2
126295_46,5,7.567000000000007,1,2,2
126295_47,31,56.634000000000015,1,2,2
126295_48,36,58.73299999999972,1,2,2
126295_49,11,22.233999999999924,1,2,2
126295_50,9,17.666000000000167,1,2,2
126295_52,36,60.90000000000032,1,2,2
126295_53,9,24.166999999999916,1,2,2
126295_54,31,52.36699999999951,1,2,2
126295_55,19,39.79999999999973,1,2,2
126295_57,70,120.26700000000005,1,2,2
126295_58,45,81.80000000000018,1,2,2
126295_6,96,184.334,1,1,1
126295_60,8,17.66700000000037,1,2,2
126295_61,10,24.632999999999583,1,2,2
126295_62,12,23.899999999999636,1,2,2
126295_63,17,29.43399999999974,1,2,2
126295_64,4,5.2999999999999545,1,2,2
126295_66,12,17.067000000000007,1,2,2
126295_67,7,7.167000000000371,1,2,2
126295_68,9,18.532999999999447,1,2,2
126295_69,35,71.4340000000002,1,2,2
126295_7,5,6.7339999999999804,1,1,1
126295_70,45,101.60000000000036,1,2,2
126295_71,57,94.23399999999947,1,2,2
126295_72,19,39.732999999999265,1,2,2
126295_73,83,144.80000000000018,1,2,2
126295_74,45,77.56700000000001,1,2,2
126295_75,24,39.634000000000015,1,2,2
126295_76,12,26.100000000000364,1,2,2
126295_77,9,20.199999999999818,1,2,2
126295_79,3,2.5330000000003565,1,2,2
126295_8,23,31.866999999999962,1,1,1
126295_80,8,11.0,1,2,2
126295_9,50,154.23300000000006,1,1,1
126296_1,89,196.466,1,1,1
126296_10,3,3.966000000000008,1,1,1
126296_11,44,86.66700000000003,1,1,1
126296_12,17,26.432999999999993,1,1,1
126296_13,2,1.1660000000000537,1,1,1
126296_14,124,219.3660000000001,1,1,1
126296_16,16,19.634000000000015,1,1,1
126296_17,38,83.59999999999991,1,1,1
126296_19,19,33.90000000000009,1,1,1
126296_2,20,41.400000000000006,1,1,1
126296_20,51,95.96699999999987,1,1,1
126296_21,10,12.733000000000175,1,1,1
126296_23,3,7.567000000000007,1,1,1
126296_25,51,99.76700000000005,1,1,1
126296_27,5,7.9340000000001965,1,1,1
126296_3,18,32.06700000000001,1,1,1
126296_30,7,8.266999999999825,1,1,1
126296_33,15,36.83299999999963,1,1,1
126296_34,10,24.966999999999643,1,1,1
126296_35,4,5.467000000000098,1,1,1
126296_36,25,39.833000000000084,1,1,1
126296_37,25,46.5329999999999,1,1,1
126296_38,94,194.5329999999999,1,1,1
126296_39,5,5.4340000000001965,1,1,1
126296_40,17,37.166999999999916,1,2,2
126296_41,9,15.999999999999993,1,2,2
126296_42,9,11.199999999999804,1,2,2
126296_43,57,100.43299999999996,1,2,2
126296_44,30,53.866999999999734,1,2,2
126296_45,80,166.69999999999982,1,2,2
126296_46,59,185.0329999999999,1,2,2
126296_47,92,218.60000000000036,1,2,2
126296_48,64,112.66600000000005,1,2,2
126296_49,5,7.433999999999742,1,2,2
126296_5,20,33.06700000000001,1,1,1
126296_51,3,3.4340000000001965,1,2,2
126296_52,39,96.56700000000001,1,2,2
126296_53,117,208.29999999999995,1,2,2
126296_54,14,28.432999999999993,1,2,2
126296_55,17,23.7999999999995,1,2,2
126296_56,63,87.90000000000032,1,2,2
126296_57,25,49.53300000000036,1,2,2
126296_58,17,28.399999999999864,1,2,2
126296_59,54,95.23300000000017,1,2,2
126296_6,27,28.466999999999985,1,1,1
126296_60,51,75.74699999999939,1,2,2
126296_61,6,3.2330000000001746,1,2,2
126296_62,17,34.23299999999881,1,2,2
126296_63,48,88.26599999999962,1,2,2
126296_64,24,39.13299999999981,1,2,2
126296_66,32,40.03299999999899,1,2,2
126296_67,67,98.89999999999964,1,2,2
126296_68,59,100.60000000000082,1,2,2
126296_69,3,7.932999999999993,1,2,2
126296_7,15,39.733000000000004,1,1,1
126296_71,10,9.96599999999944,1,2,2
126296_8,44,106.23399999999998,1,1,1
126296_9,57,113.93399999999997,1,1,1
126297_1,4,6.5,1,1,1
126297_10,30,47.96600000000001,1,1,1
126297_100,2,1.7669999999998254,1,2,2
126297_101,5,13.115999999999985,1,2,2
126297_102,22,36.66600000000017,1,2,2
126297_103,9,12.27599999999984,1,2,2
126297_104,6,12.232999999999265,1,2,2
126297_106,9,14.800000000000182,1,2,2
126297_108,7,10.199999999999818,1,2,2
126297_11,12,21.56600000000003,1,1,1
126297_12,12,13.799999999999955,1,1,1
126297_13,2,1.9660000000000082,1,1,1
126297_14,15,29.33299999999997,1,1,1
126297_15,7,6.4669999999999845,1,1,1
126297_17,12,15.66700000000003,1,1,1
126297_2,11,16.667,1,1,1
126297_20,23,35.134000000000015,1,1,1
126297_21,8,7.899999999999864,1,1,1
126297_22,8,8.5,1,1,1
126297_23,10,17.832999999999856,1,1,1
126297_24,34,52.59999999999991,1,1,1
126297_25,5,9.532999999999902,1,1,1
126297_26,72,144.6099999999999,1,1,1
126297_27,5,4.599999999999909,1,1,1
126297_28,3,5.133000000000038,1,1,1
126297_29,62,118.06600000000003,1,1,1
126297_3,25,31.200000000000003,1,1,1
126297_30,16,30.567000000000007,1,1,1
126297_31,47,82.13400000000001,1,1,1
126297_32,25,61.600000000000364,1,1,1
126297_33,29,40.83399999999983,1,1,1
126297_35,37,72.03300000000036,1,1,1
126297_36,15,36.100000000000364,1,1,1
126297_37,33,44.666999999999916,1,1,1
126297_38,4,6.730999999999767,1,1,1
126297_39,18,36.233000000000175,1,1,1
126297_4,20,37.63300000000001,1,1,1
126297_40,46,74.9659999999999,1,1,1
126297_41,13,28.567000000000007,1,1,1
126297_42,17,31.432999999999993,1,1,1
126297_44,33,46.26599999999962,1,1,1
126297_45,67,137.1329999999998,1,1,1
126297_46,5,10.965999999999894,1,2,2
126297_47,7,8.165000000000418,1,2,2
126297_48,25,46.83400000000029,1,2,2
126297_49,12,15.36700000000019,1,2,2
126297_5,2,1.6999999999999886,1,1,1
126297_50,21,22.432999999999993,1,2,2
126297_51,16,25.166000000000167,1,2,2
126297_53,39,71.55500000000029,1,2,2
126297_54,45,67.16700000000037,1,2,2
126297_55,23,33.46600000000035,1,2,2
126297_56,7,4.032999999999902,1,2,2
126297_57,16,25.067000000000007,1,2,2
126297_58,33,58.23299999999972,1,2,2
126297_59,11,13.432999999999993,1,2,2
126297_6,11,13.966000000000008,1,1,1
126297_60,3,3.5659999999998035,1,2,2
126297_61,16,15.5,1,2,2
126297_63,21,32.53300000000036,1,2,2
126297_64,27,28.099999999999795,1,2,2
126297_65,8,8.567000000000007,1,2,2
126297_66,16,23.567000000000007,1,2,2
126297_67,10,17.434000000000196,1,2,2
126297_68,18,21.833999999999833,1,2,2
126297_69,9,13.866999999999734,1,2,2
126297_7,63,106.89999999999998,1,1,1
126297_70,9,10.36700000000019,1,2,2
126297_71,12,16.934000000000196,1,2,2
126297_72,18,33.37000000000057,1,2,2
126297_73,60,105.03399999999965,1,2,2
126297_74,3,7.267000000000735,1,2,2
126297_75,6,4.9669999999996435,1,2,2
126297_76,12,86.19999999999982,1,2,2
126297_77,5,15.972999999999956,1,2,2
126297_78,6,8.098999999999933,1,2,2
126297_79,60,111.10999999999967,1,2,2
126297_8,8,9.334000000000003,1,1,1
126297_80,3,5.0330000000003565,1,2,2
126297_81,9,22.13100000000054,1,2,2
126297_82,9,5.900000000000091,1,2,2
126297_83,13,22.567000000000007,1,2,2
126297_84,19,23.366000000000213,1,2,2
126297_86,18,24.667000000000826,1,2,2
126297_87,26,44.20000000000073,1,2,2
126297_88,11,22.134000000000015,1,2,2
126297_89,49,57.733000000000175,1,2,2
126297_9,5,4.432999999999993,1,1,1
126297_90,24,40.30000000000018,1,2,2
126297_91,6,7.8659999999999854,1,2,2
126297_92,10,11.699999999999818,1,2,2
126297_93,3,7.3419999999996435,1,2,2
126297_94,39,62.70600000000013,1,2,2
126297_95,6,12.266999999999825,1,2,2
126297_96,32,56.46699999999964,1,2,2
126297_99,14,27.26600000000053,1,2,2
126298_1,44,99.705,1,1,1
126298_10,3,2.900000000000091,1,1,1
126298_11,58,100.06599999999992,1,1,1
126298_12,16,31.300000000000068,1,1,1
126298_13,64,122.47499999999991,1,1,1
126298_14,19,50.799999999999955,1,1,1
126298_15,20,22.09999999999991,1,1,1
126298_16,14,25.0,1,1,1
126298_17,39,91.88100000000009,1,1,1
126298_18,15,33.988999999999805,1,1,1
126298_19,29,129.60699999999997,1,1,1
126298_2,42,78.666,1,1,1
126298_20,15,24.961000000000013,1,1,1
126298_21,34,63.27299999999991,1,1,1
126298_22,25,52.20900000000006,1,1,1
126298_23,6,4.423000000000002,1,1,1
126298_24,38,79.5329999999999,1,1,1
126298_25,24,48.0,1,1,1
126298_27,6,6.5330000000003565,1,1,1
126298_28,40,92.06700000000001,1,1,1
126298_29,21,32.929999999999836,1,1,1
126298_3,25,53.347999999999985,1,1,1
126298_30,51,160.16399999999976,1,1,1
126298_31,35,54.33299999999963,1,1,1
126298_32,69,208.1329999999998,1,1,1
126298_33,14,49.85600000000022,1,1,1
126298_34,27,39.98799999999983,1,1,1
126298_35,6,3.18100000000004,1,1,1
126298_36,35,81.63400000000001,1,2,2
126298_37,10,18.199999999999847,1,2,2
126298_38,49,120.46699999999964,1,2,2
126298_39,4,9.137000000000171,1,2,2
126298_4,90,173.23400000000004,1,1,1
126298_40,3,5.128999999999905,1,2,2
126298_41,4,3.3339999999998327,1,2,2
126298_42,46,91.0329999999999,1,2,2
126298_43,70,121.4659999999999,1,2,2
126298_45,18,34.47400000000016,1,2,2
126298_46,3,3.66700000000003,1,2,2
126298_47,56,121.11700000000019,1,2,2
126298_48,5,10.899999999999864,1,2,2
126298_49,19,36.67100000000028,1,2,2
126298_5,17,49.634000000000015,1,1,1
126298_50,25,34.340999999999894,1,2,2
